voyage_id,fixture_display_order,grade_name,display_order
638D1CE81406ED55BB9296EF02207798,1,MTBE,0
9424DC82672693E0068DA527A61A7461,1,NHC,0
1E0A7FA4D5EA2B28184F11012BE65B03,1,CPP,0
8D26FB507A95D4155ECE0D4340290F9E,1,NHC,0
7EDAEC3DEBEE1BF4CA7F3731318E18CE,1,FO,0
30955938B410B7B43F88FD2E5157AB86,1,CPP,0
0361DA15A3A49DB9159C1A24BC27EE24,1,NHC,0
FAA3E4AA666972AF9EE29301454C7017,1,NHC,0
F17566BE6F7EF3257458CB4E9C554BFC,1,NHC,0
C4405B217F01BDB32113B2DC352D5D2A,1,CPP,0
08DA16F37FF060CD1DC47E350F47C6E7,1,NHC,0
8473C466AD1E0B36F21EBCB5B68C2721,1,NHC,0
7C3FECFBEF0BF02AE57F2E7992EF1B65,1,NHC,0
9853361BEB8D7CC53050036368377F60,1,NHC,0
E8E2BE675FEDA866733BC973C7D349FF,1,CSS,0
E8E2BE675FEDA866733BC973C7D349FF,2,CSS,0
E8E2BE675FEDA866733BC973C7D349FF,3,CSS,0
A32D72FE477DF8D72BF2DD9742815EA3,1,NHC,0
E6069041F8104EA22EFD9C19E38035BA,1,Mogas,0
D9239A3E3197DCBC2BA277055F317730,1,CPP,0
9F5FDBC5ED074CB019EBC9602B5BBA00,1,CRD,0
B711655A0A8FA6E27154207AA7DC1647,1,FO,0
204FEBAAEF6F18567BADC74DDD96A7CB,1,PALM OIL,0
2D196AD00914F370808E55CE892ECBAD,1,ULSD,0
3C2DE6BFA713CC94DFCC683042C20644,1,Gasoil,0
3691AC9E099DC8B639551084B3DA41D9,1,Mogas,0
4DDF2B3B6984B48A94B727C1579CF945,1,NHC,0
3E81A322AED803A024960E3FFF62DC15,1,CPP,0
A0E83F9B4E2A8BF5596A5356986AB052,1,CPP,0
8FE1AFBBE9CB5A05F2E1470E11A6E565,1,NHC,0
C565302D95536905313DAE6C069AEC98,1,CPP,0
04FAD0AC5448D11EF57EA70D72EF3E52,1,CPP,0
ACF288B1270F4CE0F0DE38EBBAFA5BCE,1,NHC,0
24805117A535E6DF180AE220F047CC0F,1,CSS,0
786BA17AC86297C8807AAA6365344CC3,1,CSS,0
43D02009116C6137359EDF6488A8A15E,1,CPP,0
96D538E36EB88ED8F8385100C71021ED,1,NHC,0
C7831BB6860EF7FDC1635052C652873D,1,NHC,0
5B39F40C3D3C67493801BDFBFE10A855,1,VEGOIL,0
AA33943F95946D8D1F1BEAB84AE6AFF9,1,FO,0
9126FD6B9D11AF4146021DA473A2F441,1,VEGOIL,0
AEBC36BA6D49A65106727944DA0EA065,1,NHC,0
1F3253E262D4FEE3C081E4080A4F41EC,1,Gasoil,0
047B88F05654A63CC073DD403414C15A,1,MTBE,0
760B3B52AAAFEF0EA7079DF99E6B4496,1,CPP,0
1213E6C12FD0E76CCF7BE8EBD2F2FFC7,1,,0
407D824497FF39D4AEBC0E3D3441F791,1,NHC,0
9424DC82672693E0A87F5B24D3802AB7,1,Ethanol,0
E78F21082139CDC798EB898F452AB5AC,1,,0
4B6355915421118A526FC7EC87E87674,1,,0
E17E36148CE4EEB1A8E4E3559CE4986B,1,NHC,0
85BE36902F793700251791820A4FDC88,1,,0
050002E2B49B48DFBEC833BDE037CE30,1,CPP,0
6764746342633B34B53DEE0CCC95BE9F,1,FO,0
8125EAB23DAB3193852F854B8F0EB1CB,1,CSS,0
BEAEF4B56052E35E11DF9B0B6BBC61D2,1,,0
CDFDFD514C0D8D3C5D16B564BF18E4DA,1,,0
52A30F86443D951AC67112393AB2B748,1,NHC,0
C9979AA474D9FB06D70C0B5481CABF27,1,Fuel Oil ,0
25D3D5129610A0D7B90DB65400D105C2,1,Mogas,0
88391DDD39888755EB20D3A2FD040E06,1,CPP,0
14D084DCF290BDDC1FB2A8C0C8DAB67D,1,Naphtha,0
934BFC527A1D7357AFD56DAFF2A0033D,1,Naphtha,0
49B4E994B8EBE4C909475224817B2586,1,CPP,0
6FDCBDCE1A2CD19F291935D358355B0B,1,Fuel Oil ,0
6F74113EEB33919698D37FCA86F12DED,1,NHC,0
EA45A4F11172E454899E8D6760EDA0DB,1,Denatured Ethanol,0
D8B20CE7C647A1588B768454EDCE9057,1,FO,0
15CF23E61F6E581E94890E235AC69089,1,CHEM,0
9560BFDF2BC6DDA9A57C579928D4086C,1,,0
1A2B1DC16E37189A660F31EBC6108444,1,CPP,0
64E3DF436FA0DEB2D578CE7C1668036C,1,VEGOIL,0
D4575B04081E7979D9554B856374573F,1,GTL Gasoil,0
014B69F7CD903501B0A9427F7716EC8B,1,PALM OIL,0
6B147C0172EB1E6DBC29BAE2247643A8,1,Mogas,0
CDFDFD514C0D8D3C6BC33B4A3F8DDBCC,1,ULSD,0
79598DC988DC2962DB48188B95239F9A,1,,0
EDE9FF129D9492A08E1A6A6E3E598098,1,CPP,0
EDE9FF129D9492A08E1A6A6E3E598098,2,,0
EDE9FF129D9492A08E1A6A6E3E598098,3,,0
165C8339168CEE2A48D048B475DC28DB,1,FO,0
21F257ACFC9D4DE54A748CD83DEDC612,1,NHC,0
678B5B12F9B655BE49A6C8B7DE11D408,1,Naphtha,0
CC7802A637D2E8E64B166F4708436EB9,1,CPP,0
8F967560E5047FCEBE21EF283FB25CB4,1,CPP,0
A84DD782318302C19288BAF373A02D04,1,,0
199FADC7EAAEC53DF9E691562818222A,1,CPP,0
2F308689E9E60A6C499FF911725E63FE,1,Gasoil,0
2D196AD00914F3704CF74336ABE7FE7B,1,ULSD,0
2D196AD00914F3704CF74336ABE7FE7B,2,ULSD,0
2D196AD00914F3704CF74336ABE7FE7B,3,ULSD,0
7DE479BEF902F8482CAC8DA2D56FBD0B,1,NRD,0
AE8BAB4810D06966E69B778C102D03CC,1,NHC,0
70B36BEFDF491F92A9442236BF10BC83,1,,0
F11713AA423682A30FFE1AB5F378812D,1,CPP,0
94DF670F136698DBF1A6D9341E2CB775,1,CPP,0
952AEB3FE07BF099297CA7FA65C7B2DC,1,NHC,0
FE1DDECC4B403B0CD6BED77E9EEBF8E0,1,PALM OIL,0
1CB88B94F5E6E2F412AE66D9F351A140,1,NHC,0
292DA1DF2A4552BC6DDF2FCF62517F36,1,PALM OIL,0
63EDDD459C2B17D9A4A051F0FF051BE4,1,CPP,0
63EDDD459C2B17D9A4A051F0FF051BE4,2,CPP,0
63EDDD459C2B17D9A4A051F0FF051BE4,3,CPP,0
5BC2370DF9E14BB3D00F6145F4BB91E1,1,CPP,0
2930EBDE7C523FE753186950DBF6153D,1,Denatured Ethanol,0
B43197F6B14945B709A166E8D30773A1,1,PALM OIL,0
B43197F6B14945B709A166E8D30773A1,1,CPKO,1
F71C5FC6DA6E5BE59FF76B2F9DAD014B,1,Gasoil,0
38BBA82F4F6C63F96E3E87E850C969BD,1,RBDPS,0
38BBA82F4F6C63F96E3E87E850C969BD,1,PS,1
38BBA82F4F6C63F96E3E87E850C969BD,1,CPKO,2
38BBA82F4F6C63F96E3E87E850C969BD,1,PKS,3
38BBA82F4F6C63F96E3E87E850C969BD,1,CPO,4
C7F475BA38CBFE786AD92AFBDEABBEEE,1,NHC,0
4C2EBBD0DC671918BE8FFC10A76FD880,1,CPP,0
9CBE22A22B89A9E05C52172FD75ACB92,1,NHC,0
F485454F0501A6150A27F4B32583BD49,1,,0
2132DA1379812F176E3356906BC4897F,1,,0
8167011C569E487B33B6153AA511B9E9,1,CPP,0
630C24B79866A3AFCF420CC0EFAAD02E,1,,0
111EEC6573644F776080195EC7C0DD1B,1,NHC,0
62DB21A0AFDDC171643AC9DD27F5AFAD,1,,0
25ABDFECAE7BC46171817D8E8900776F,1,NHC,0
F8E5FA1600AB7A07993F56DBBABCCCB2,1,CPP,0
3EAABC296CA96A59995CEAC0C936164B,1,CPP,0
B1435F16EC93ABFB095513CC5FB68734,1,FO,0
00C699B395E336BBC27C833B36E04287,1,CPP,0
BBF19EAC175121A11E5487DA26F33175,1,DPP,0
DA8A130C89ED0729AF663C07BB4449B9,1,VEGOIL,0
4B6355915421118A526FC7EC87E87674,1,,0
C825A198E0623BC55F326950A6B2FCDA,1,CPO,0
C825A198E0623BC55F326950A6B2FCDA,1,PKO,1
C825A198E0623BC55F326950A6B2FCDA,1,RBDPO,2
2F1E16AC9C2CC648078BA300BF65C30A,1,NHC,0
B43197F6B14945B7B8C222611EC84C6A,1,NHC,0
8D26FB507A95D4155DD5BC9C36B92570,1,NHC,0
7D36ADAC40325B790419CBF20A1DA6E1,1,CPP,0
34131FA1033A4AE3C85A970B1A4C7D23,1,VEGOIL,0
913FA29BC52C0656D828F50186449471,1,VEGOIL,0
5CF091949D875152FFADCEC3552B4459,1,FO,0
8A024D7592F3DCA2BE37AF16F1B3AA78,1,NHC,0
987161D8ABBE471D4E10DE62E93F59F1,1,CPP,0
EE512A14F8399BEC7BC0CEF5488AFBB2,1,CPP,0
EE512A14F8399BEC7BC0CEF5488AFBB2,2,,0
EE512A14F8399BEC7BC0CEF5488AFBB2,3,,0
6227748A22F3EDA1F63FE30CFBC9DAFE,1,CPP,0
45CFAE9BA3898833EA01C18E11D16EAE,1,,0
114A9FF7D6460C06C85F44A232C12F6A,1,CSS,0
640D6AB2C10A01675C04F271B3C14C99,1,CSS,0
640D6AB2C10A01675C04F271B3C14C99,2,CSS,0
640D6AB2C10A01675C04F271B3C14C99,3,CSS,0
D09B2CE4071903FE871DC0FEDE8518D1,1,FO,0
AF14B64F34BCE3EBEB9401D7153829EC,1,NHC,0
784E59676C2089F95FEB345F55CE9AAC,1,NHC,0
05FD247B3BF08155C539EB1EF321FE4B,1,CPP,0
7C0D2FA8D5030EE056CC93F952543850,1,CPP,0
ECEAA6601C9BB1955597B860DE6C3E94,1,PALM OIL,0
056183E60051CC31B22F90BD8AF6D4F5,1,NHC,0
AD38975BD4AE44D1650E9801E6253F03,1,NHC,0
F31E352F28EA649CA9AC11BD77BD1487,1,VEGOIL,0
04FAD0AC5448D11E39FC0F00C2AECAB3,1,CPP,0
270BD6790EEC03C7FCC7DFFDE1A03D32,1,Naphtha,0
E47C210959F9252CA402E96D690A8692,1,VEGOIL,0
74E0EE8D3FF17986BB5963F638F70EB1,1,NHC,0
7B98BB7F23CC380B719B476B34DA2A55,1,CSS,0
4B13E252CAFDA63D3745C973EB2DEB99,1,CPP,0
A3FBE581131BB5B9DB16354EDA8FFE4B,1,NHC,0
FAA0E052869694BE67254EFC4DE918AC,1,CPP,0
83DDB763139A816A11C870438CED154B,1,CSS,0
3113D1D7D40C9A5B148B24F5114A3D9A,1,CPP,0
C3A2CCF1404DAEC5255D0B2EF3C370BD,1,CSS,0
D55A89F73C31B25043A7332335D78783,1,NHC,0
FC2294A91C70512883FA4319E96C7B1F,1,NHC,0
403512E109EE426609B6CDEA71CE7CB1,1,NHC,0
360A7698BDA022FCFFA9C7137E1CA7D1,1,CPP,0
DD468AC7BDDF17BA0ADDB07F335949AF,1,,0
EBEAB9CE269E7B5533ECAA83C45D0113,1,CPP,0
BEFAEAEC77F966757E02B2C2D8074269,1,NHC,0
4B6355915421118A526FC7EC87E87674,1,,0
7AB8AADA540AF763987D3B85C1690FA3,1,CPP,0
510E5F240D0BE2796C3284371C7BDC4D,1,CSS,0
88173E36BA115070CD22FB85E6CCA0DD,1,PFAD,0
88173E36BA115070CD22FB85E6CCA0DD,1,RBDPO,2
88173E36BA115070CD22FB85E6CCA0DD,1,UCO,3
06907FA586D97DFCB1C3EF551D143D74,1,NHC,0
D513668AD51B770D440A7964AEB1E1EC,1,NHC,0
986CC33072B733941A4A6C4C87C429D2,1,CPP,0
3D14DD9D844E33C3269E9680443E95C9,1,,0
77D01CB7402E1E7389AFF6538AEA2820,1,,0
DB783BE7FABCCED385B485132DF96454,1,FO,0
3574EA7A3A6E8EA88F22F43FD5023987,1,VEGOIL,0
8F7888FC7F5FE84FAC76CFAAE70D345A,1,NHC,0
937CC43C4785E4EE1EFEAEE3BB3ECED2,1,NHC,0
C179BA9FAE75C8C0FB35D6E691E115F8,1,FO,0
C1F84E2D6D437E9A4FA60A65747107CE,1,PKO,0
65E2D7B7545499CE338F31D316B6B0DD,1,CPP,0
BD4129EC6FC471A83938E8E9BE465AFA,1,PALM OIL,0
1D91F8D09B38142629A648767042A294,1,NHC,0
FE5848DF955ACE5ED3921DDF6BE558A0,1,PALM OIL,0
1B5043100B867AA1A09884CAB184459B,1,CSS,0
20AAE6E916DC3FE5F4CAAEFB69AA7954,1,CSS,0
33952688A519693770863907A8E924A4,1,CSS,0
33952688A519693770863907A8E924A4,2,CSS,0
33952688A519693770863907A8E924A4,3,CSS,0
ADAA30689686BBCAA256222C2292E11D,1,CHEM,0
A6FB92B6B2B9D60D9AE7B523CB10CDF7,1,Molasses,0
8F774FF985BDFBCC7D64CBA551B9A059,1,NHC,0
EC1BE4DE3B2052A0091331739C869A98,1,CPP,0
313281A3C6A6F1434A20D37D05A53E72,1,CSS,0
29C96F18E540DBD70A5326FC6784000F,1,CHEM,0
7B15DE2D1D67DC7184807BADD82C02ED,1,CPP,0
D1FB62EEA717C2965BEF7AAD7A0235EA,1,Molasses,0
5C60DB73A3F53C8A8A39B9D1B2C94D9B,1,CPP,0
413ECBFAD30B727A008AD256ED0B0CEE,1,CPP,0
E2A582FCDC6BE67EA7C4826C6CE9D8DD,1,NHC,0
16239312D9F1EC1735EA066EE29F06C8,1,CPP,0
E17E36148CE4EEB15027E77BA1F9DCDB,1,Naphtha,0
A3A6BD9A56673E7AE1AF9586392D4AA0,1,NHC,0
9D3770F2B0B06474E223983135E2E625,1,NHC,0
886F5CAF52B7B7BE2CC7F6551EBA55BE,1,PALM OIL,0
EC7E31601D5DD15DCE1CA61816EC23CE,1,NHC,0
114A9FF7D6460C06E53BBB4C7152B0FD,1,NHC,0
21CECF09AD78B8766E5D2208D98ADF91,1,NHC,0
D76EC49288C92C219BA3A882B00FEC99,1,NHC,0
E12BAFBAE73FEF4CC22DB58C648D91BD,1,GO,0
A237300109E434EC3A0144F267BE3808,1,CPP,0
FE1AD994E0652BF4A60A06137C7FEF59,1,Molasses,0
47987BBA831E1883DE60D34B51EFCED9,1,CPP,0
07C3FB3206929C9277F229BBAA08AEA0,1,NHC,0
56F021A05D6A7D874AE3E2CE17EE53D1,1,CPP,0
952AEB3FE07BF09906C722AE2650F629,1,Fuel Oil ,0
3D0CDEAB509E29272491D9D21D930A85,1,,0
9480D6062016CED4A51BA119B61DB3A1,1,CPP,0
E2A60E52C3582CC420B2ED9D9F590AEA,1,GO,0
1B2E19635061ABF9D6E834EBF8D3C3EE,1,CPP,0
AC355B5108F3C87B22ADE25623FC16BA,1,CPP,0
5755D8420A1CC67D9E123752FE7097A0,1,Methanol,0
DDBA81F36451E9CE1847A37CACE6C8BA,1,Ethanol,0
0D52F7F4D1F8980C279529AB10503220,1,UCOME,0
0D52F7F4D1F8980C279529AB10503220,2,UCO,0
0D52F7F4D1F8980C279529AB10503220,3,SBO,0
0D52F7F4D1F8980C279529AB10503220,4,PFAD,0
0D52F7F4D1F8980C279529AB10503220,5,PALM OIL,0
E5FF6F0E3BF84E651770402E837762A0,1,VEGOIL,0
C0D2F176552C3419AF1409A41210C93F,1,CPP,0
80C57A53F378B3D1D15481B1AEA4A060,1,NHC,0
AFCEE583B72E33DDB4684BA2E6783224,1,NHC,0
3631CFE45A6734520768483B6CC9902B,1,CPP,0
6DD429E39BDB0360803401810CF191FC,1,VEGOIL,0
04FAD0AC5448D11EECF968ED2D223457,1,NHC,0
A9215346CC256EC7368C1735EDA6CE38,1,CPP,0
07E08BBE1870C437477B0142DC88C825,1,CPP,0
B1F594CA83B5FA3D7F99ECB33E897127,1,CPO,1
B1F594CA83B5FA3D7F99ECB33E897127,1,PMF,2
B1F594CA83B5FA3D7F99ECB33E897127,1,RBDPS,3
B1F594CA83B5FA3D7F99ECB33E897127,1,CPKO,4
B1F594CA83B5FA3D7F99ECB33E897127,2,CPO,0
B1F594CA83B5FA3D7F99ECB33E897127,2,CPKO,2
AE8BAB4810D06966AD35274A09F75802,1,,0
2A935489EDD65A23CB36567617E66DAC,1,Base Oil,0
D79EF7A864BEEED8EB1CA449DCAF6BB6,1,CSS,0
D79EF7A864BEEED8EB1CA449DCAF6BB6,2,CSS,0
D79EF7A864BEEED8EB1CA449DCAF6BB6,3,CSS,0
5828FEEB75125066D8E895C93AE85961,1,CPP,0
C1C2AEB33373B6E5189339BE0E423622,1,Gasoil,0
285B5DE39747A8EA4C635899F5E838AB,1,MTBE,0
8F967560E5047FCE7AFBAF911CAF90D8,1,Denatured Ethanol,0
CB4C6A5EE1EDD87531BC68A8947EA63D,1,Crude,0
2D16E47B601A9C06F5783DD9F77FCD4C,1,CPP,0
0B9D0AF4338ED304BE927D42E226C734,1,CPP,0
BC2EF80A27F72AE9B665093EDCE70FF5,1,CPP,0
9817CF630963868DA5B4A0BBD3727F62,1,GO,0
ACB53867FF9FF46A9CD296E9934012D3,1,VEGOIL,0
6C14641ADB3DAE3A64B270C89632ED87,1,CPP,0
B1FB3C8A7937597982545789B834EA59,1,,0
270BD6790EEC03C7674E385D8DC6EC2A,1,MTBE,0
270BD6790EEC03C7674E385D8DC6EC2A,2,Base Oil,0
389AE023E2D4161E0ED958EFF53FE912,1,Gasoline,0
198E81F3F92325ACC081E6B5B541FFB4,1,PALM OIL,0
D7F67E5DE09DF22C41979306DC6BD5D9,1,NHC,0
5B39F40C3D3C674907F595DA560D4A65,1,CPP,0
CFDED89B095BD54CBA44F46EE3746D03,1,NHC,0
BD4051B3CAD54517CA656BCCCC27E65F,1,CPP,0
F4CC54E8A968777B96BE7A3543D1063B,1,,0
F25578268AE09CC66A2638D0403CDF89,1,NHC,0
12AA680162EEE6916F0037DDD981D8AE,1,CPP,0
2DA0080E56ACACE75ECEB989D76DB933,1,,0
FB74F1EFEB9D8311E20AAA9E5CC1B335,1,Gasoline,0
2C591F71CF90811F0E9BFD106B78DE40,1,NHC,0
4BFE9A550CC8262C2722AF6C2E5D5498,1,Naphtha,0
8D9787D1C13289B2ED503D5212451C71,1,MEG,0
8D9787D1C13289B2ED503D5212451C71,1,DEG,1
8D9787D1C13289B2ED503D5212451C71,1,Styrene Monomer,2
8D9787D1C13289B2ED503D5212451C71,1,Methanol,3
F84B913CBA7B46A0DAE0C14A7DA7AC97,1,NHC,0
E001DB86365367E238E1C5ABF9B9D780,1,Ethanol,0
4DC68E8016C73B06524BDEDA24653829,1,FO,0
51187285F2BDE2C8312DB0D2DB83BEAE,1,CPP,0
4B2777989C61F504AA8C49ACC9215FCB,1,FO,0
9424DC82672693E059F3CDC716E56FBD,1,Pome,0
9424DC82672693E059F3CDC716E56FBD,1,UCO,1
45861A18CA360D2173D7A1DF1FA15BC2,1,Methanol,0
4C27F6090BE08CDC2ED81BFD8B69270E,1,NHC,0
DC650BD83DEC20EDBB98FAFE230258B6,1,CPP,0
6CA6906BD424F9D8587C82C90201DA91,1,Crude,0
43CC6792735B116610AAA5059E55FF98,1,CPP,0
3B0A506338FC831420D975206538B369,1,NHC,0
22DFDE403F148EF5A5CDECC45AE99167,1,CPP,0
2D3729F01688442BDABF842D1D0365C4,1,Methanol,0
07BD59500E737BDB3A81AEB5BE6E324D,1,NHC,0
12D88778F3D2E749A1642556139F858B,1,ULSD,0
211975EC170808D72815CABBAFE9A4F6,1,Gasoline,0
98C5EFA039AB1E8E0EC8BEAE574A8372,1,NHC,0
5B13F4D649FEA3C904D783C8A7F42DAC,1,CSS,0
4CFF67706113C4DBA26A52C10D092483,1,CPP,0
01D3CBFD8F42B5DB906D2FCC0A7F0B15,1,CBFS,0
5DA3A0CE81722746232DE504CFC4BB22,1,CPP,0
9D1334F315007244B5595415BF73982E,1,NHC,0
0606AC29EBCC60207832F3809CC51EC6,1,NHC,0
4DC68E8016C73B0622C316D386366EA5,1,CPP,0
91BFEA5613AB3C586B3DC0D9E4544744,1,Methanol,0
06525F753011695D51AAD329A8F303C2,1,Gasoline,0
A63FC4A99F02334C43FF0CCEF12E0E5A,1,CPP,0
1CABC447557EC8BE47CE4A7AADB402E9,1,FO,0
F25578268AE09CC68DCA2993E5348485,1,FO,0
AD4D8CCAB0B762D055BD06F515C3F81E,1,CPP,0
0581D609D4E0294B5AD6B047BC8FD21A,1,NHC,0
17595EB86D907C50D7D1F672E56EEA40,1,NHC,0
5DFF67E79405B34A8579C4EE82283835,1,CPP,0
05FD247B3BF0815548DD5BAAA4C7FF25,1,NHC,0
EC1BE4DE3B2052A027982817A6D68725,1,CPP,0
21450361FD1357F438EA6D539D5A61A4,1,PALM OIL,0
28A39A562ABA6C84BD18CF5EA65A53BE,1,CPP,0
155C0407BE8D598FE61D135A34A3BC97,1,NHC,0
F20404461393BB6D1A54F5E8A1F1BFB0,1,PALM OIL,0
5B6E4BC5F6032F6D8A0D537D6E4454F8,1,FO,0
78663D914800AEB516CB169E7566AB4B,1,FO,0
EB22F7E1F5E3A1B64B0E60F1C577933D,1,PALM OIL,0
63DB00CCB7FC8BF5EAF3334AD544F596,1,NHC,0
8D31A58F12B3BF9D08715C61D37FD102,1,NHC,0
589FA7F1B5E452500836A63A5E583195,1,ULSD,0
33E6A231F55E1030B5C7E41AB9EFD04E,1,CPP,0
67D5FD4BF27B5C477C560272AFD2C523,1,Methanol,0
FB9FE3732B3BCCB544E3994CE788D318,1,Naphtha,0
1BEEEE1A5DE0E729E5BC146406F9EDA9,1,,0
1A2B1DC16E37189AB46DE7FBA4D4F520,1,CPP,0
8E355722A055210342AE3EE52AC6593F,1,NHC,0
4CD16F8A2A533DD5B5826EB79AE4A6DA,1,CPP,0
30A4FAB20E8F89DD818CBAAD2FA1A38D,1,FO,0
81DD142C764466C9952FA42D231AA994,1,NHC,0
AA2FF0D4B0823448258257778595AB4F,1,CPP,0
2A838212311E89B13B355E1EDA52EEA6,1,CPP,0
8DC68D0F6017AAF74063CE82C1175813,1,NHC,0
AB6891283FBBDAF6C9A775E75DD89117,1,VEGOIL,0
CFA54B2228116E6DF44EFB35DD431C6D,1,VEGOIL,0
4C629C765CF1C8C16CD5534D15BB9E3F,1,NHC,0
21BFF1AD7F05F264629E93624ACD9E72,1,CPP,0
986CC33072B733941435EE5DD68BC6AB,1,NHC,0
3ADF28F89ABD7CD76136602A5EADC6B4,1,CPP,0
6C863D944E47B92637678C57BFA026FE,1,CPP,0
16239312D9F1EC1706E1E5B9170EF70D,1,NHC,0
9873957C11F37CC1878D7D3263F250E9,1,,0
17C53A86E1FE6B6D8D295F0300A87E32,1,CPP,0
658249579C8F8B012D61888FD6438742,1,Mogas,0
CC456EE7613BD34BEB7D07A8D2C70955,1,,0
086C0F3F643AA13DAE20B63896DCB235,1,,0
BC2EF80A27F72AE92111443D85AB7534,1,NHC,0
33952688A5196937A519572A6208F33A,1,Ethanol,0
D7B19BD2BEEE409989A218D8314EA55B,1,NHC,0
7C6C61CB6EA3D9486BBF36AF3F6AFB62,1,CPP,0
67D5FD4BF27B5C470EF8999821F5DA47,1,CPP,0
61C7BF4800896A32FB5076294D4FA679,1,CPP,0
BBD147411C152294E33E6EB7CEF3C2EE,1,CPP,0
C1C2AEB33373B6E51EAE6AA8D7120DC2,1,Gasoil,0
3BEF581B057AFEE036A1C9C6A3C72D60,1,VEGOIL,0
A5D40F57A0BF9294C43C0186FC991763,1,NHC,0
40EC1DD87BEB000C92A7E82FA7B10ADB,1,Gasoline,0
6BEDCAE05D58703FB26C5573B986B340,1,NHC,0
414A80ECBB1C9412BB8D11701579FBBF,1,Mogas,0
C7831BB6860EF7FD3957F81FA1EB725E,1,NHC,0
2982E0F8C0243DCC720917C60DDC72C8,1,VEGOIL,0
4EE6C685CBB1E150B23379F645C9FE19,1,CPP,0
C612188FDB9F0594F1429ABB1FBDE17E,1,CPP,0
895F74F35FCF145A8C9770E34FF06475,1,NHC,0
E1FE677F7D485CCABD0CE47F8189B9AC,1,MTBE,0
18913A8D408039297B6EA9566B29C62C,1,Gasoline,0
CEA59D47A807B3320B9C4B69C5A04465,1,Naphtha,0
74E8116DAB3B129DF5C5A3B5427EE903,1,UCO,0
718999922BF32D2C1B76A93807F54B5D,1,CPP,0
718999922BF32D2C1B76A93807F54B5D,2,,0
718999922BF32D2C1B76A93807F54B5D,3,CPP,0
E2A582FCDC6BE67EE52776F3AF2D4D66,1,CHEM,1
E882521F68AEDFB02FA5AEA042DE53A5,1,CPP,0
C3EB7BE38EAE8FEB5BE1B1785BA1C0F3,1,VEGOIL,0
651A2DFC3E1D58EEBF51597CCCD4D793,1,Naphtha,0
4F28BB9467ECBAEFE18AF06ADEDDA5B5,1,VEGOIL,0
CF5A92474F6510C4B3DCFB2B307E2561,1,Gasoline,0
5CC723801AFFAC939592E9BAFBBDEF06,1,CSS,0
2D3729F01688442B63D91B819D47904B,1,,0
36D21B2795B1B538C34BD0C09E340046,1,Mogas,0
3F0575AC8C3CE5A3293E169E87CEADBE,1,CPO,0
3F0575AC8C3CE5A3293E169E87CEADBE,1,CPKO,1
A833CF18930E64E2A8E905F6892A799D,1,NHC,0
DE1D78B930CFB790A05124FE65416C73,1,VGO,0
64F612013E31F438FC3D29BDA92FC3A6,1,NHC,0
15F3B33A053BC1D79977615972AAA4B7,1,ULSD,0
A0B05E14B72C5C9A6EAAE7CA796B8204,1,DPP,0
CF5993A746A9781BF3D1FD4CE1FB44E8,1,CPP,0
B1435F16EC93ABFBF839FF70B44C18EF,1,Denatured Ethanol,0
C53FB30F82D512F6CC179EBE59C229DA,1,NHC,0
F07C63363AA52CE4365CA914ACADF85C,1,FO,0
72F12CF851B8A82FCBB64ED81F14A770,1,NHC,0
63EDDD459C2B17D9599D6F9DB1AB3B90,1,,0
FF61401FC10F1C32D1936FE7D2D62377,1,FO,0
DE49B4B5CF8635C02176A29545BA609E,1,NHC,0
F3E3624EA450D54929F72FA4F254B045,1,NHC,0
4F60B7FBD4240E6392ACF76EC82F9E0B,1,CPP,0
4F60B7FBD4240E6392ACF76EC82F9E0B,2,CPP,0
4F60B7FBD4240E6392ACF76EC82F9E0B,3,CPP,0
A678D015AECA2995C965DBE1D75FB47F,1,CPP,0
A62C3C1655BC456325F0E18E613F9BBF,1,CPP,0
71D6C94E8B469F55FFDC9172C3109FEB,1,Gasoline,0
A6972D47926FEF4047E3FA652CB1F9A2,1,NHC,0
B76B7FFEFD24E268345F80BC2E96F7DA,1,,0
986CC33072B73394872D78B7A28444FB,1,NHC,0
2AE2F5054CF40F603AACD9A4C65EE7B4,1,,0
AFB7F6E535D053E0677F8798E46C5CD2,1,Gasoline,0
83DDB763139A816A2F3F7CD54F5E4A7F,1,CPO,0
83DDB763139A816A2F3F7CD54F5E4A7F,1,CPKO,1
D37A7EC1F7225D10AFD884FA9F5133B1,1,PARAXYLENE,0
6C1829C10FA4B9251858319C0ECD3635,1,CPP,0
AB7D7098A10D5A61C2C55D41975AB2A3,1,CPP,0
F1087F1FE32E3326130F2346126EE636,1,NHC,0
56D44465570951BD532051128CC07E94,1,FO,0
403512E109EE4266E34B000DA1111B91,1,NHC,0
07C3FB3206929C9224225DA144077DD4,1,CPP,0
54FA176694C777470B168996402516F0,1,CPP,0
8E0DADEAEF1D39F148FCC839AB867235,1,Ethanol,0
F67ADE9C5426B704D8DB02828959F0BF,1,NHC,0
173AA657DDC12A2292F425DBBDC523B9,1,CSS,0
63C74A5CA5B410724E72523003ED64AA,1,NHC,0
C54A2E094A8384E884D115E22AD5AB13,1,CHEM,0
CE69AD8FE0838DB2A3979767FF2362F9,1,CPP,0
CE69AD8FE0838DB2A3979767FF2362F9,2,CPP,0
CE69AD8FE0838DB2A3979767FF2362F9,3,CPP,0
CE69AD8FE0838DB2A3979767FF2362F9,4,CPP,0
BEAEF4B56052E35E58023CF3D468ED2D,1,CPP,0
